BBL,borough,zip5,median_household_income,res_unit,eviction_count,hpd_2025_habitability_count,hpd_2025_strict_count,vacate_count,litigation_count,is_aep,lien_amount,water,C,I,dob_violations,winner_score,baseline_score
1020600011,MN,10031,65067.0,20.0,0.0,50.0,37.0,0.0,8.0,False,6146307.0,226320.13,961.0,16.0,8.0,385.8,22.47
2033350001,BX,10467,47806.0,20.0,0.0,50.0,46.0,0.0,8.0,False,68167.0,115163.41,405.0,15.0,255.0,306.3,90.74
3049010063,BK,11226,81084.0,50.0,13.0,49.0,39.0,0.0,3.0,False,26268.0,0.0,229.0,0.0,147.0,188.2,12.52
2028760112,BX,10453,35482.0,73.0,11.0,49.0,36.0,1.0,0.0,False,65222.0,76.2,489.0,7.0,147.0,208.9,2.31
1017790007,MN,10037,51250.0,179.0,6.0,49.0,40.0,0.0,5.0,False,13453.0,122190.51,1839.0,0.0,106.0,488.0,119.08
2028490076,BX,10453,35482.0,46.0,5.0,49.0,38.0,1.0,29.0,True,25753.0,0.0,908.0,2.0,47.0,250.6,42.94
2044240012,BX,10467,47806.0,66.0,5.0,49.0,36.0,0.0,19.0,False,67380.0,128794.65,404.0,0.0,35.0,234.5,48.0
1019680046,MN,10027,64220.0,30.0,4.0,49.0,39.0,0.0,1.0,False,28852.0,99540.71,527.0,0.0,167.0,198.1,96.42
4157380033,QN,11691,57027.0,40.0,3.0,49.0,31.0,1.0,1.0,False,257903.0,57334.24,229.0,0.0,79.0,231.2,53.36
1021640038,MN,10033,75585.0,54.0,3.0,49.0,43.0,0.0,5.0,False,6778.0,166109.69,221.0,0.0,93.0,194.4,30.23
1013440030,MN,10022,171038.0,137.0,2.0,49.0,45.0,0.0,0.0,False,10176.0,141187.16999999998,423.0,0.0,47.0,191.6,0.64
3066120042,BK,11230,69522.0,60.0,1.0,49.0,40.0,1.0,0.0,False,34498.0,216147.13,823.0,2.0,195.0,499.8,65.72
3053340006,BK,11218,95916.0,65.0,1.0,49.0,41.0,0.0,7.0,False,54149.0,942641.64,585.0,0.0,62.0,283.9,31.81
4001397501,QN,11104,84716.0,58.0,0.0,49.0,39.0,0.0,7.0,False,8984.0,0.0,683.0,1.0,0.0,426.6,108.98
4050447501,QN,11355,53700.0,204.0,0.0,49.0,46.0,0.0,1.0,False,41091.0,0.0,374.0,2.0,0.0,415.3,30.59
4019110001,QN,11373,71470.0,185.0,0.0,49.0,41.0,0.0,11.0,False,7403.0,81526.04000000001,508.0,0.0,431.0,404.1,28.58
1002920027,MN,10002,46525.0,18.0,0.0,49.0,34.0,0.0,0.0,False,21753.0,96536.81,472.0,0.0,26.0,287.8,117.56
3067030067,BK,11230,69522.0,83.0,0.0,49.0,47.0,0.0,0.0,False,258376.0,198983.03,234.0,0.0,90.0,199.3,17.95
1013730001,MN,10044,106146.0,8018.0,32.0,48.0,44.0,1.0,3.0,False,36876.0,1193154.77,153.0,1.0,3162.0,413.9,9.51
1021760070,MN,10033,75585.0,45.0,7.0,48.0,32.0,1.0,3.0,False,91402.0,140073.21,988.0,0.0,20.0,289.5,70.24
2033200060,BX,10458,42107.0,49.0,5.0,48.0,37.0,0.0,0.0,False,58757.0,0.0,154.0,0.0,671.0,320.2,104.68
1020740049,MN,10031,65067.0,41.0,5.0,48.0,34.0,1.0,1.0,False,7164.0,1009132.44,596.0,6.0,101.0,303.6,81.38
2024550018,BX,10456,35676.0,78.0,5.0,48.0,36.0,0.0,0.0,False,34811.0,93471.32,480.0,0.0,172.0,292.8,11.38
1020570039,MN,10031,65067.0,62.0,5.0,48.0,40.0,1.0,5.0,False,15220.0,130791.66,501.0,3.0,199.0,274.7,88.57
4103620043,QN,11423,80870.0,56.0,4.0,48.0,47.0,0.0,1.0,False,8398.0,149482.76,235.0,0.0,182.0,256.9,41.53
2025280029,BX,10452,37854.0,59.0,4.0,48.0,36.0,0.0,9.0,False,33625.0,0.0,386.0,0.0,445.0,227.0,15.05
1011460061,MN,10023,157866.0,180.0,3.0,48.0,44.0,0.0,3.0,False,54313.0,1008971.88,351.0,0.0,235.0,384.4,53.23
1020480021,MN,10030,42738.0,92.0,3.0,48.0,29.0,0.0,6.0,False,24528.0,250305.15,206.0,0.0,731.0,347.8,44.95
1020710045,MN,10031,65067.0,27.0,3.0,48.0,38.0,0.0,3.0,True,114788.0,-30626.37,687.0,4.0,83.0,264.6,76.34
2031020047,BX,10458,42107.0,33.0,3.0,48.0,31.0,0.0,5.0,False,391018.0,1410786.25,418.0,0.0,158.0,233.7,20.82
1017270006,MN,10027,64220.0,40.0,3.0,48.0,38.0,0.0,4.0,False,61160.0,909438.27,439.0,0.0,97.0,220.3,48.65
3049960002,BK,11210,83261.0,63.0,2.0,48.0,46.0,1.0,3.0,False,201831.0,170285.91999999998,683.0,9.0,699.0,694.8,143.15
2028410063,BX,10452,37854.0,57.0,1.0,48.0,33.0,0.0,4.0,False,35117.0,0.0,528.0,0.0,5.0,323.1,43.86
1021700252,MN,10040,64022.0,42.0,0.0,48.0,46.0,0.0,5.0,False,43939.0,939667.22,432.0,0.0,172.0,267.1,112.69
3020990016,BK,11217,158314.0,25.0,0.0,48.0,44.0,0.0,1.0,False,9851.0,53845.09,411.0,0.0,75.0,208.5,41.04
3064890001,BK,11214,64286.0,462.0,45.0,47.0,45.0,4.0,0.0,False,66811.0,92726.24,1507.0,6.0,354.0,457.0,14.7
3065950005,BK,11204,67588.0,65.0,18.0,47.0,33.0,0.0,0.0,False,137640.0,0.0,351.0,0.0,205.0,268.8,43.56
2033040119,BX,10458,42107.0,66.0,16.0,47.0,31.0,0.0,4.0,False,58718.0,-109.86,442.0,0.0,454.0,297.8,56.01
2028020044,BX,10457,44911.0,24.0,12.0,47.0,37.0,0.0,22.0,True,311731.0,1662653.62,707.0,0.0,54.0,229.4,64.03
2048270013,BX,10466,66328.0,46.0,11.0,47.0,32.0,2.0,5.0,True,57137.0,49905.729999999996,1083.0,3.0,102.0,310.5,37.2
3013740033,BK,11213,62040.0,33.0,9.0,47.0,37.0,0.0,0.0,False,13148.0,0.0,595.0,0.0,167.0,268.6,52.86
3048980004,BK,11203,68028.0,61.0,8.0,47.0,37.0,0.0,4.0,False,19310.0,161526.44,536.0,0.0,116.0,229.2,97.0
1019290029,MN,10027,64220.0,187.0,6.0,47.0,37.0,0.0,4.0,False,116117.0,6591325.21,818.0,0.0,270.0,659.1,61.78
2028460037,BX,10452,37854.0,45.0,6.0,47.0,41.0,0.0,0.0,False,7275029.0,137888.16,1584.0,1.0,73.0,530.6,104.59
3017990013,BK,11216,95000.0,84.0,5.0,47.0,40.0,1.0,4.0,False,21712.0,206672.41,594.0,2.0,64.0,239.0,124.65
3060170038,BK,11209,92656.0,69.0,5.0,47.0,32.0,0.0,0.0,False,12014.0,300037.99,493.0,0.0,116.0,190.0,23.25
2026630062,BX,10456,35676.0,62.0,4.0,47.0,31.0,0.0,16.0,False,97385.0,63798.59,250.0,0.0,643.0,351.1,99.56
3050820067,BK,11226,81084.0,76.0,4.0,47.0,35.0,0.0,34.0,False,11940.0,162155.19,378.0,0.0,114.0,217.8,105.64
2024630021,BX,10452,37854.0,52.0,4.0,47.0,28.0,0.0,5.0,False,40191.0,0.0,505.0,0.0,46.0,194.5,46.18
4023760101,QN,11378,84762.0,372.0,3.0,47.0,47.0,0.0,4.0,False,139034.0,344806.14,229.0,3.0,23.0,275.5,17.49
2037170032,BX,10472,43125.0,40.0,2.0,47.0,44.0,1.0,3.0,False,65411.0,1092488.0,470.0,22.0,319.0,290.8,50.97
3051390032,BK,11226,81084.0,64.0,2.0,47.0,23.0,0.0,2.0,True,18838.0,175391.9,701.0,0.0,55.0,265.6,0.64
3053280037,BK,11218,95916.0,96.0,1.0,47.0,41.0,0.0,4.0,False,25919.0,527256.7,672.0,0.0,20.0,255.8,61.99
2029480028,BX,10457,44911.0,25.0,1.0,47.0,45.0,0.0,0.0,False,3193963.0,917750.4,356.0,0.0,95.0,191.4,2.71
1016280050,MN,10029,38308.0,34.0,0.0,47.0,43.0,0.0,1.0,False,97805.0,566237.38,321.0,0.0,209.0,222.1,47.68
3068180017,BK,11229,72556.0,94.0,0.0,47.0,47.0,0.0,2.0,False,15495.0,39709.549999999996,219.0,0.0,123.0,205.3,15.85
2030620015,BX,10457,44911.0,24.0,0.0,47.0,30.0,0.0,8.0,False,42618.0,57508.899999999994,706.0,0.0,182.0,193.4,5.8
1016560001,MN,10029,38308.0,1267.0,17.0,46.0,30.0,1.0,0.0,False,188039.0,0.0,311.0,9.0,579.0,597.3,8.9
2032940002,BX,10458,42107.0,52.0,15.0,46.0,38.0,1.0,7.0,True,87410.0,110558.48,535.0,2.0,39.0,204.0,94.23
3037260013,BK,11212,40060.0,83.0,13.0,46.0,39.0,1.0,6.0,False,13848.0,199944.54,1114.0,11.0,96.0,413.8,33.75
3014250013,BK,11212,40060.0,102.0,10.0,46.0,43.0,0.0,8.0,False,12657.0,122060.07,562.0,0.0,189.0,227.2,63.46
3014280032,BK,11203,68028.0,49.0,6.0,46.0,32.0,1.0,0.0,False,100759.0,142947.65,476.0,0.0,191.0,278.1,73.99
2022660005,BX,10454,27500.0,25.0,6.0,46.0,30.0,0.0,0.0,True,280258.0,250989.63,437.0,4.0,74.0,190.6,16.32
1019690055,MN,10027,64220.0,50.0,4.0,46.0,30.0,0.0,12.0,False,176726.0,0.0,290.0,0.0,232.0,192.0,18.06
3054210031,BK,11230,69522.0,38.0,2.0,46.0,42.0,0.0,0.0,True,232638.0,419954.0,810.0,18.0,112.0,351.2,101.81
1020020061,MN,10031,65067.0,25.0,2.0,46.0,33.0,0.0,5.0,True,7581.0,0.0,770.0,3.0,140.0,257.8,16.32
3062840019,BK,11214,64286.0,31.0,1.0,46.0,42.0,0.0,0.0,True,66967.0,-16800.05,682.0,1.0,61.0,285.5,59.56
2026810022,BX,10459,39276.0,15.0,1.0,46.0,42.0,0.0,2.0,False,19273.0,121453.73,533.0,5.0,9.0,211.6,126.39
2044390001,BX,10467,47806.0,48.0,1.0,46.0,44.0,0.0,4.0,False,69834.0,0.0,400.0,0.0,391.0,202.6,52.08
1020760056,MN,10031,65067.0,44.0,0.0,46.0,37.0,0.0,1.0,False,4042.0,2476.06,425.0,0.0,449.0,303.9,67.18
1020740033,MN,10031,65067.0,44.0,0.0,46.0,38.0,0.0,5.0,True,104350.0,329457.78,403.0,0.0,284.0,277.7,145.66
2024790029,BX,10452,37854.0,75.0,0.0,46.0,38.0,0.0,0.0,False,180838.0,622364.0,172.0,0.0,542.0,253.0,66.67
3067920015,BK,11229,72556.0,48.0,0.0,46.0,44.0,0.0,2.0,False,22133.0,1379831.22,218.0,0.0,39.0,228.6,99.04
4013230006,QN,11377,73292.0,28.0,0.0,46.0,25.0,0.0,11.0,False,107653.0,69519.95999999999,828.0,2.0,99.0,209.9,37.92
4098600040,QN,11432,75395.0,125.0,0.0,46.0,43.0,0.0,4.0,False,89610.0,40.0,512.0,0.0,197.0,199.9,47.62
3050000200,BK,11210,83261.0,144.0,28.0,45.0,35.0,1.0,9.0,False,382190.0,0.0,588.0,0.0,256.0,287.3,7.28
2030220058,BX,10458,42107.0,71.0,19.0,45.0,35.0,0.0,5.0,False,71757.0,0.0,513.0,0.0,279.0,238.4,33.27
4015110032,QN,11373,71470.0,107.0,7.0,45.0,23.0,1.0,17.0,False,45475.0,0.0,642.0,0.0,62.0,249.8,3.03
3075540048,BK,11210,83261.0,59.0,6.0,45.0,39.0,1.0,15.0,True,35576.0,0.0,490.0,4.0,240.0,291.2,118.46
3050830071,BK,11226,81084.0,103.0,6.0,45.0,34.0,0.0,15.0,False,33517.0,2174269.76,795.0,0.0,58.0,287.1,10.15
3037820130,BK,11207,55419.0,52.0,6.0,45.0,42.0,0.0,1.0,False,653262.0,423081.76,183.0,0.0,487.0,267.8,123.29
2038700028,BX,10472,43125.0,64.0,5.0,45.0,34.0,0.0,1.0,False,138501.0,0.0,451.0,0.0,370.0,243.3,95.66
4001370020,QN,11104,84716.0,96.0,4.0,45.0,38.0,0.0,5.0,False,57562.0,174027.21,568.0,12.0,299.0,538.3,110.94
3050650040,BK,11226,81084.0,91.0,4.0,45.0,31.0,0.0,1.0,False,160768.0,271377.77,775.0,0.0,216.0,333.9,49.43
2050430001,BX,10466,66328.0,43.0,4.0,45.0,32.0,0.0,3.0,False,11227.0,0.0,731.0,0.0,4.0,252.6,2.58
2024380080,BX,10456,35676.0,44.0,4.0,45.0,38.0,0.0,1.0,False,26916.0,1795647.21,410.0,0.0,132.0,203.1,8.73
3066810035,BK,11223,63950.0,156.0,3.0,45.0,41.0,0.0,0.0,False,119720.0,148136.07,422.0,0.0,156.0,397.9,14.28
2025060016,BX,10452,37854.0,67.0,3.0,45.0,38.0,0.0,0.0,False,132732.0,0.0,883.0,0.0,194.0,313.5,139.28
2028400047,BX,10452,37854.0,67.0,3.0,45.0,34.0,1.0,17.0,True,66465.0,0.0,718.0,0.0,255.0,301.9,124.18
3050240014,BK,11225,85201.0,41.0,2.0,45.0,42.0,1.0,0.0,False,127787.0,1005719.76,692.0,5.0,95.0,315.0,152.4
2028780190,BX,10453,35482.0,67.0,1.0,45.0,41.0,0.0,2.0,False,34294.0,0.0,367.0,0.0,274.0,312.6,52.31
3087110036,BK,11235,61689.0,48.0,1.0,45.0,30.0,0.0,2.0,False,12162.0,73672.65,357.0,0.0,210.0,249.0,33.02
1015190001,MN,10128,148705.0,72.0,0.0,45.0,45.0,0.0,0.0,False,4239.0,76774.57,2.0,0.0,1053.0,256.2,51.04
3033920061,BK,11237,82570.0,6.0,0.0,45.0,33.0,0.0,1.0,True,464501.0,419218.89,327.0,77.0,263.0,243.2,83.51
1012450025,MN,10024,182614.0,48.0,0.0,45.0,22.0,0.0,0.0,False,209700.0,0.0,129.0,0.0,176.0,221.2,109.21
4067930126,QN,11367,75804.0,180.0,10.0,44.0,36.0,0.0,1.0,False,27080.0,31569.0,131.0,0.0,631.0,439.5,26.76
2033240016,BX,10467,47806.0,50.0,7.0,44.0,36.0,1.0,24.0,True,285830.0,0.0,1187.0,12.0,172.0,372.6,128.19
4001770001,QN,11377,73292.0,493.0,5.0,44.0,26.0,1.0,4.0,False,347679.0,548096.84,938.0,8.0,447.0,489.5,16.26
3051210054,BK,11226,81084.0,54.0,5.0,44.0,29.0,0.0,9.0,False,39271.0,50.75,545.0,0.0,159.0,245.0,37.43
1021070072,MN,10032,56588.0,65.0,5.0,44.0,40.0,0.0,0.0,False,9898.0,0.0,237.0,0.0,5.0,188.1,59.9
1020500015,MN,10031,65067.0,43.0,4.0,44.0,36.0,0.0,0.0,False,8878.0,98515.05,333.0,0.0,32.0,237.1,94.75
4013760032,QN,11369,80577.0,84.0,4.0,44.0,33.0,0.0,7.0,False,588181.0,154430.47999999998,639.0,0.0,36.0,223.0,129.95
1021370080,MN,10032,56588.0,64.0,3.0,44.0,31.0,1.0,4.0,False,36423.0,1837471.96,560.0,5.0,282.0,344.0,137.81
3067760065,BK,11229,72556.0,65.0,2.0,44.0,44.0,0.0,0.0,False,15896.0,104432.64,243.0,0.0,172.0,204.4,15.17
3012340023,BK,11216,95000.0,20.0,0.0,44.0,34.0,0.0,1.0,True,3575766.0,1214491.6300000001,967.0,12.0,395.0,550.7,92.45
1019290003,MN,10027,64220.0,15.0,0.0,44.0,42.0,0.0,0.0,False,5147094.0,12205.39,254.0,6.0,190.0,209.8,23.56
1016780001,MN,10029,38308.0,936.0,33.0,43.0,24.0,1.0,5.0,False,61921.0,0.0,742.0,1.0,278.0,592.0,34.71
4161310001,QN,11693,67829.0,687.0,11.0,43.0,32.0,2.0,1.0,False,2984.0,251045.78,552.0,0.0,588.0,507.0,35.23
1012520027,MN,10025,109195.0,109.0,10.0,43.0,38.0,0.0,0.0,False,120009.0,31679.469999999998,608.0,0.0,128.0,237.2,24.82
2032500102,BX,10468,46624.0,85.0,8.0,43.0,34.0,0.0,1.0,False,37988.0,552790.6799999999,478.0,1.0,83.0,320.7,74.92
3046330065,BK,11212,40060.0,70.0,8.0,43.0,30.0,2.0,7.0,False,25513.0,408293.71,603.0,10.0,37.0,210.7,83.78
2044270017,BX,10467,47806.0,54.0,8.0,43.0,35.0,1.0,1.0,False,65322.0,0.0,351.0,0.0,286.0,187.4,24.27
2024780018,BX,10452,37854.0,60.0,7.0,43.0,33.0,0.0,6.0,False,227018.0,411811.72000000003,819.0,0.0,22.0,314.7,119.86
4097100037,QN,11435,79430.0,130.0,7.0,43.0,38.0,1.0,2.0,False,28137.0,0.0,620.0,0.0,164.0,283.1,32.89
2024610111,BX,10456,35676.0,56.0,6.0,43.0,31.0,2.0,8.0,False,39307.0,0.0,397.0,8.0,86.0,196.8,17.69
3050660079,BK,11226,81084.0,66.0,6.0,43.0,31.0,0.0,4.0,False,9264.0,71409.17000000001,444.0,0.0,12.0,187.9,16.09
3050240006,BK,11225,85201.0,106.0,5.0,43.0,36.0,0.0,0.0,False,6663.0,0.0,417.0,0.0,642.0,333.8,46.76
4015170021,QN,11373,71470.0,70.0,5.0,43.0,16.0,0.0,8.0,True,112890.0,1718456.27,488.0,3.0,67.0,293.2,46.42
1014180021,MN,10065,160938.0,532.0,5.0,43.0,32.0,0.0,0.0,False,14085.0,125288.37000000001,52.0,1.0,429.0,248.1,7.36
3013630068,BK,11233,62034.0,39.0,5.0,43.0,31.0,0.0,0.0,False,244.0,0.0,190.0,0.0,739.0,207.8,44.37
2033240130,BX,10467,47806.0,62.0,5.0,43.0,39.0,0.0,14.0,False,64352.0,0.0,100.0,1.0,313.0,185.3,21.36
3048010037,BK,11225,85201.0,88.0,4.0,43.0,35.0,1.0,5.0,False,72919.0,107767.17,637.0,2.0,786.0,452.5,129.53
3075760069,BK,11210,83261.0,71.0,4.0,43.0,38.0,0.0,7.0,False,14440.0,0.0,1047.0,0.0,22.0,317.0,74.65
2033450019,BX,10467,47806.0,51.0,4.0,43.0,38.0,0.0,18.0,True,165699.0,0.0,948.0,2.0,36.0,305.7,47.84
3048880038,BK,11203,68028.0,42.0,4.0,43.0,25.0,2.0,0.0,False,31126.0,0.0,240.0,1.0,536.0,238.9,40.67
3046150011,BK,11212,40060.0,39.0,4.0,43.0,30.0,1.0,2.0,False,8311.0,42171.95,618.0,0.0,35.0,199.2,37.3
3045980009,BK,11212,40060.0,38.0,2.0,43.0,40.0,0.0,2.0,False,24081.0,62189.14,825.0,1.0,17.0,201.0,73.12
4005970001,QN,11102,102996.0,96.0,1.0,43.0,41.0,1.0,2.0,False,12662.0,0.0,518.0,0.0,376.0,333.2,8.52
2050000001,BX,10466,66328.0,110.0,1.0,43.0,37.0,0.0,0.0,False,14258.0,58946.52,258.0,0.0,241.0,322.7,103.7
1022150530,MN,10463,72952.0,9.0,1.0,43.0,35.0,1.0,2.0,True,133565.0,447842.05,503.0,3.0,47.0,226.3,153.29
2030320006,BX,10458,42107.0,8.0,1.0,43.0,37.0,0.0,5.0,True,91341.0,541712.31,552.0,14.0,6.0,218.8,26.54
3003730046,BK,11231,138485.0,16.0,1.0,43.0,28.0,0.0,0.0,False,30953.0,637445.1,290.0,10.0,117.0,200.1,86.98
3059060018,BK,11209,92656.0,455.0,0.0,43.0,38.0,0.0,0.0,False,8787.0,631.38,1115.0,2.0,1257.0,732.1,45.83
2025220047,BX,10452,37854.0,26.0,0.0,43.0,30.0,1.0,10.0,True,310216.0,606652.49,918.0,14.0,435.0,472.4,152.26
4016080053,QN,11368,71798.0,21.0,0.0,43.0,33.0,0.0,8.0,True,104064.0,0.0,585.0,0.0,7.0,220.9,70.73
4096930019,QN,11435,79430.0,114.0,0.0,43.0,43.0,0.0,0.0,False,3758.0,119960.93,302.0,0.0,24.0,190.9,9.32
2033560180,BX,10467,47806.0,61.0,11.0,42.0,22.0,0.0,11.0,False,58054.0,0.0,1032.0,0.0,154.0,287.6,114.98
2032070023,BX,10453,35482.0,46.0,9.0,42.0,30.0,1.0,3.0,False,75559.0,174534.62,534.0,1.0,17.0,191.3,12.98
2028870088,BX,10456,35676.0,48.0,6.0,42.0,35.0,2.0,5.0,False,106993.0,6368.99,634.0,0.0,433.0,283.8,70.21
3050970104,BK,11226,81084.0,85.0,5.0,42.0,35.0,0.0,9.0,False,12102.0,105.85,609.0,0.0,44.0,257.4,8.45
2031520003,BX,10458,42107.0,36.0,5.0,42.0,34.0,1.0,1.0,False,48949.0,0.0,177.0,12.0,216.0,249.8,81.43
2028810001,BX,10453,35482.0,35.0,4.0,42.0,31.0,0.0,4.0,True,30933.0,188119.11000000002,591.0,0.0,25.0,245.5,40.03
2025140050,BX,10452,37854.0,48.0,4.0,42.0,28.0,0.0,18.0,False,480885.0,685808.39,725.0,0.0,20.0,244.6,8.33
1016300061,MN,10029,38308.0,28.0,2.0,42.0,38.0,0.0,2.0,False,90653.0,190257.68,318.0,0.0,2.0,205.5,109.35
2054810048,BX,10465,90255.0,65.0,2.0,42.0,33.0,0.0,1.0,False,47145.0,-23922.46,300.0,0.0,108.0,202.0,14.99
1017510071,MN,10035,40556.0,28.0,2.0,42.0,30.0,0.0,0.0,False,4403.0,48281.59,204.0,6.0,342.0,200.6,7.36
2026970045,BX,10459,39276.0,49.0,1.0,42.0,36.0,0.0,17.0,True,3058811.0,270127.21,1673.0,0.0,475.0,616.7,130.84
3012760023,BK,11225,85201.0,51.0,1.0,42.0,40.0,0.0,5.0,False,67778.0,297531.99,688.0,0.0,47.0,364.9,48.58
2032620097,BX,10463,72952.0,52.0,0.0,42.0,39.0,0.0,2.0,False,59595.0,170037.03,152.0,0.0,548.0,281.6,39.44
4012910006,QN,11372,77133.0,39.0,0.0,42.0,32.0,1.0,0.0,True,181557.0,270470.57,426.0,3.0,70.0,202.3,1.33
2032120082,BX,10468,46624.0,72.0,16.0,41.0,34.0,3.0,7.0,False,100056.0,0.0,638.0,16.0,126.0,187.0,55.12
1018280034,MN,10026,74140.0,84.0,13.0,41.0,41.0,1.0,5.0,False,9451.0,226984.36,365.0,0.0,70.0,221.0,48.83
1020870078,MN,10031,65067.0,770.0,12.0,41.0,36.0,0.0,0.0,False,175809.0,771928.64,121.0,0.0,243.0,251.1,5.84
2058141195,BX,10471,108738.0,86.0,10.0,41.0,30.0,1.0,1.0,False,75423.0,218884.25,428.0,13.0,114.0,333.8,56.98
2033560003,BX,10467,47806.0,87.0,9.0,41.0,30.0,3.0,12.0,False,238469.0,1156371.78,1318.0,7.0,153.0,395.9,102.52
2037440034,BX,10472,43125.0,59.0,8.0,41.0,29.0,1.0,4.0,False,31873.0,0.0,593.0,0.0,19.0,268.8,52.78
2031670068,BX,10468,46624.0,41.0,6.0,41.0,36.0,0.0,2.0,False,32940.0,4607.48,515.0,0.0,0.0,224.2,39.81
2025120015,BX,10452,37854.0,58.0,6.0,41.0,27.0,0.0,0.0,False,35465.0,0.0,363.0,0.0,181.0,214.7,23.86
2028290068,BX,10453,35482.0,44.0,5.0,41.0,34.0,0.0,15.0,False,688036.0,3402081.61,196.0,2.0,292.0,278.2,131.75
2031630021,BX,10453,35482.0,31.0,5.0,41.0,37.0,0.0,4.0,False,38273.0,50.0,497.0,0.0,108.0,220.4,40.41
2046560034,BX,10467,47806.0,49.0,4.0,41.0,37.0,1.0,4.0,False,36881.0,0.0,704.0,0.0,188.0,272.4,65.93
2028770216,BX,10453,35482.0,61.0,4.0,41.0,37.0,0.0,0.0,False,50299.0,67042.59,593.0,0.0,122.0,234.7,51.41
3051010033,BK,11226,81084.0,72.0,4.0,41.0,23.0,0.0,8.0,False,8769.0,37294.31,319.0,0.0,141.0,197.5,33.43
3061070025,BK,11209,92656.0,40.0,4.0,41.0,35.0,0.0,0.0,False,22269.0,-139.18,289.0,0.0,159.0,188.0,5.37
1021270015,MN,10032,56588.0,50.0,3.0,41.0,39.0,1.0,3.0,False,149686.0,813222.44,517.0,0.0,101.0,321.5,142.19
4077320002,QN,11364,101222.0,583.0,3.0,41.0,36.0,0.0,4.0,False,33991.0,133955.29,366.0,0.0,373.0,302.6,16.58
3063310018,BK,11214,64286.0,83.0,3.0,41.0,37.0,1.0,0.0,False,16058.0,173377.90000000002,301.0,0.0,293.0,268.6,63.69
4001400025,QN,11104,84716.0,82.0,2.0,41.0,35.0,0.0,5.0,False,12862.0,51081.619999999995,311.0,0.0,3.0,200.6,64.14
3046720037,BK,11212,40060.0,31.0,1.0,41.0,31.0,0.0,1.0,False,1082763.0,1454557.8,392.0,0.0,247.0,259.5,143.38
2028440065,BX,10452,37854.0,73.0,0.0,41.0,29.0,2.0,11.0,False,220462.0,0.0,861.0,9.0,319.0,341.0,120.17
1012290037,MN,10024,182614.0,30.0,0.0,41.0,33.0,0.0,0.0,True,12219.0,44059.69,370.0,0.0,6.0,230.5,20.34
4157620070,QN,11691,57027.0,108.0,22.0,40.0,33.0,1.0,8.0,False,46770.0,0.0,446.0,17.0,306.0,325.8,37.45
3013920044,BK,11213,62040.0,59.0,10.0,40.0,36.0,0.0,1.0,False,41798.0,0.0,803.0,0.0,279.0,283.2,112.27
2027850020,BX,10456,35676.0,44.0,10.0,40.0,29.0,0.0,2.0,False,14081.0,0.0,321.0,2.0,135.0,222.8,40.47
1021750053,MN,10040,64022.0,72.0,8.0,40.0,26.0,0.0,2.0,False,18061.0,136560.63,230.0,0.0,407.0,251.7,70.88
3017000017,BK,11213,62040.0,141.0,7.0,40.0,34.0,1.0,2.0,False,334913.0,751795.43,276.0,1.0,133.0,272.0,7.42
3040440001,BK,11207,55419.0,96.0,7.0,40.0,35.0,1.0,0.0,False,183626.0,144985.73,133.0,0.0,702.0,260.5,37.74
2036590001,BX,10473,50609.0,239.0,6.0,40.0,27.0,0.0,1.0,False,4463.0,0.0,177.0,0.0,142.0,187.9,4.78
2032830006,BX,10458,42107.0,60.0,5.0,40.0,34.0,1.0,2.0,False,130161.0,0.0,1212.0,12.0,323.0,463.8,58.02
1015550042,MN,10128,148705.0,29.0,4.0,40.0,36.0,0.0,0.0,False,37964.0,597230.87,389.0,6.0,234.0,237.8,111.79
2046450028,BX,10467,47806.0,49.0,3.0,40.0,32.0,0.0,0.0,False,70843.0,51562.16,270.0,35.0,863.0,458.3,53.49
3050530026,BK,11226,81084.0,45.0,3.0,40.0,33.0,0.0,4.0,False,9982.0,886760.21,142.0,0.0,217.0,214.5,112.72
2033240063,BX,10467,47806.0,56.0,2.0,40.0,29.0,0.0,3.0,False,71107.0,-41.75,1066.0,11.0,41.0,272.6,53.63
2043470001,BX,10467,47806.0,45.0,2.0,40.0,28.0,0.0,3.0,False,12354.0,250286.97,427.0,0.0,11.0,212.6,128.99
3067650039,BK,11230,69522.0,54.0,1.0,40.0,38.0,0.0,1.0,False,17393.0,134239.15000000002,427.0,3.0,632.0,308.1,122.99
3044540060,BK,11208,59988.0,9.0,1.0,40.0,33.0,0.0,0.0,True,27974.0,242.87,756.0,3.0,26.0,227.4,41.81
2026880053,BX,10459,39276.0,16.0,0.0,40.0,27.0,0.0,5.0,True,189707.0,39002.880000000005,624.0,7.0,231.0,331.3,50.42
4050500001,QN,11355,53700.0,49.0,0.0,40.0,29.0,0.0,2.0,True,28738.0,111091.09,650.0,4.0,178.0,298.0,108.37
3051470038,BK,11226,81084.0,22.0,0.0,40.0,40.0,1.0,0.0,False,299807.0,276150.56,277.0,16.0,12.0,233.7,76.57
3012670021,BK,11225,85201.0,60.0,0.0,40.0,31.0,1.0,4.0,False,13975.0,0.0,734.0,26.0,110.0,204.7,44.72
3050650100,BK,11226,81084.0,65.0,10.0,39.0,27.0,0.0,5.0,False,246125.0,69205.24,1141.0,0.0,54.0,317.6,81.24
2048260081,BX,10466,66328.0,43.0,9.0,39.0,26.0,0.0,1.0,False,76920.0,46678.579999999994,475.0,0.0,33.0,241.1,26.2
